distance_km,weather_risk_score,traffic_risk_score,congestion_score,disruptions_count,priority,current_eta_minutes,is_delayed,actual_delay_min,delay_probability,risk_level
443.9,0.5306,0.3447,0.0714,1,low,588.7,0,0.0,0.4265,medium
67.4,0.0575,0.3762,0.2748,0,low,90.9,0,0.0,0.2283,low
364.2,0.4309,0.039,0.5708,2,low,463.8,1,159.3,0.579,medium
313.2,0.3389,0.3128,0.2693,1,high,505.6,0,0.0,0.408,medium
391.1,0.1436,0.5958,0.4927,0,high,554.0,0,0.0,0.354,medium
854.5,0.8174,0.1586,0.1264,2,low,1249.9,0,0.0,0.6158,high
78.2,0.2346,0.5409,0.277,1,high,127.9,1,55.8,0.3577,medium
203.5,0.2081,0.3339,0.3754,2,low,229.4,0,0.0,0.4497,medium
438.8,0.2448,0.2517,0.5055,1,high,768.0,0,0.0,0.2213,low
106.9,0.3541,0.3099,0.3413,0,low,162.9,0,0.0,0.3715,medium
780.1,0.6013,0.4676,0.1478,0,low,925.2,0,0.0,0.4413,medium
379.7,0.103,0.5423,0.0835,1,high,593.1,1,138.2,0.4996,medium
518.2,0.2859,0.3242,0.3405,2,high,908.9,1,302.8,0.6861,high
206.2,0.3251,0.2095,0.2065,0,medium,335.4,0,0.0,0.3103,low
507.2,0.1169,0.4699,0.2108,0,critical,655.2,1,105.5,0.3232,low
598.5,0.3147,0.2194,0.1344,1,high,770.9,0,0.0,0.3587,medium
347.7,0.2044,0.2084,0.2571,3,medium,571.4,0,0.0,0.4906,medium
348.1,0.1126,0.4089,0.3544,1,high,585.7,1,133.1,0.4233,medium
356.3,0.5177,0.5233,0.3435,0,low,562.5,0,0.0,0.6325,high
170.5,0.4694,0.296,0.3703,0,high,240.1,1,62.6,0.4766,medium
271.5,0.2734,0.5895,0.279,3,critical,388.6,1,176.0,0.5977,medium
270.7,0.1661,0.1309,0.3793,0,medium,372.7,0,0.0,0.3939,medium
383.4,0.2599,0.1304,0.3129,0,high,570.9,0,0.0,0.2572,low
572.4,0.047,0.4356,0.1102,1,high,900.4,1,138.5,0.3238,low
150.2,0.5266,0.0731,0.3064,3,low,173.9,0,0.0,0.499,medium
275.5,0.111,0.5173,0.4434,2,medium,320.7,0,0.0,0.3379,low
782.9,0.2196,0.1345,0.1726,1,low,1364.5,0,0.0,0.4214,medium
184.3,0.3191,0.3253,0.4638,1,critical,309.4,1,116.6,0.4472,medium
175.1,0.6466,0.4239,0.2882,1,low,235.2,0,0.0,0.4575,medium
340.9,0.3947,0.6012,0.3839,1,low,572.9,1,144.3,0.5391,medium
517.4,0.3765,0.3503,0.3796,0,medium,718.2,1,143.8,0.4429,medium
301.1,0.5218,0.2589,0.2064,0,low,405.9,1,50.0,0.3569,medium
709.0,0.2469,0.2986,0.2357,2,medium,890.6,1,230.4,0.5837,medium
521.6,0.3325,0.5475,0.116,1,critical,586.9,0,0.0,0.3647,medium
516.6,0.2551,0.3532,0.4675,0,medium,905.9,0,0.0,0.3573,medium
428.5,0.672,0.2309,0.204,0,medium,685.9,0,0.0,0.2962,low
1356.9,0.4071,0.6683,0.4214,5,low,2102.5,1,822.7,0.897,critical
261.6,0.1399,0.5134,0.3643,0,medium,364.8,0,0.0,0.4119,medium
81.3,0.6254,0.4738,0.1813,0,critical,140.4,0,0.0,0.3263,low
847.9,0.1549,0.4362,0.2368,1,high,1235.3,0,0.0,0.419,medium
222.0,0.0981,0.3797,0.0856,1,high,259.2,0,0.0,0.303,low
320.6,0.5169,0.5274,0.112,2,medium,362.0,1,149.8,0.4656,medium
700.1,0.4111,0.447,0.1205,0,medium,1140.5,0,0.0,0.34,low
105.5,0.3612,0.2668,0.1261,0,high,137.4,0,0.0,0.2364,low
132.5,0.3291,0.491,0.2011,0,low,175.5,1,70.5,0.2283,low
105.5,0.4267,0.5199,0.1893,1,low,187.6,0,0.0,0.2776,low
178.4,0.4025,0.7333,0.2215,1,medium,261.5,0,0.0,0.5169,medium
397.7,0.1955,0.1705,0.124,0,medium,461.2,0,0.0,0.1667,low
420.2,0.5394,0.3474,0.3832,0,medium,576.9,1,120.0,0.3877,medium
357.7,0.521,0.6612,0.4249,1,low,400.2,0,0.0,0.3541,medium
119.3,0.1891,0.7545,0.4703,1,low,190.7,0,0.0,0.4971,medium
66.6,0.4711,0.6602,0.3214,0,high,93.1,1,63.2,0.3986,medium
309.6,0.2823,0.0653,0.3213,5,high,546.6,0,0.0,0.5411,medium
219.9,0.4429,0.2633,0.0504,1,medium,294.5,1,70.6,0.363,medium
402.9,0.0598,0.0953,0.1499,2,medium,525.1,1,143.5,0.4163,medium
471.7,0.5198,0.1121,0.2423,2,medium,639.7,0,0.0,0.4741,medium
327.0,0.1317,0.7035,0.4747,0,high,559.4,1,83.1,0.2873,low
489.8,0.2005,0.5084,0.3674,1,medium,629.5,1,162.3,0.514,medium
346.9,0.3019,0.2961,0.2668,0,high,433.9,0,0.0,0.3858,medium
421.8,0.2537,0.3904,0.0476,1,medium,500.9,0,0.0,0.4105,medium
189.0,0.3759,0.3834,0.2745,1,medium,245.6,0,0.0,0.4439,medium
265.9,0.1663,0.3973,0.2053,0,medium,334.4,1,47.1,0.4978,medium
339.6,0.3239,0.4801,0.204,1,medium,541.6,0,0.0,0.3319,low
509.5,0.2868,0.6952,0.4334,3,medium,567.6,1,236.8,0.6807,high
231.4,0.4669,0.3081,0.4748,0,high,405.7,1,111.1,0.3526,medium
419.4,0.0556,0.2816,0.174,0,high,648.9,0,0.0,0.2371,low
251.4,0.2845,0.2678,0.1895,0,medium,335.3,0,0.0,0.1803,low
276.9,0.288,0.1296,0.4239,5,low,355.3,0,0.0,0.6227,high
512.4,0.1616,0.5737,0.1223,0,medium,634.1,0,0.0,0.4129,medium
81.8,0.1099,0.3269,0.2122,1,low,111.9,0,0.0,0.2741,low
128.7,0.3054,0.2055,0.3861,0,medium,196.6,0,0.0,0.2853,low
114.0,0.1442,0.4829,0.159,1,medium,158.7,1,63.7,0.3835,medium
65.6,0.2365,0.1458,0.5579,1,medium,115.5,1,29.2,0.3747,medium
192.3,0.3013,0.2757,0.4963,2,critical,268.2,1,108.3,0.5419,medium
486.4,0.0541,0.7016,0.2515,1,medium,722.7,0,0.0,0.362,medium
248.3,0.7508,0.3824,0.167,1,low,443.0,1,133.9,0.4428,medium
339.9,0.3573,0.306,0.3835,0,low,452.3,0,0.0,0.2528,low
606.7,0.1964,0.273,0.355,1,low,768.0,1,189.8,0.5518,medium
708.4,0.2839,0.3784,0.3503,3,medium,1134.4,0,0.0,0.606,high
285.7,0.1282,0.6412,0.1908,2,high,353.5,0,0.0,0.4343,medium
720.4,0.0553,0.2836,0.3165,0,medium,1135.7,0,0.0,0.2432,low
317.3,0.164,0.2254,0.4653,2,medium,445.3,1,107.3,0.3117,low
173.4,0.1543,0.2598,0.047,1,high,283.5,0,0.0,0.231,low
203.1,0.1673,0.4135,0.16,2,high,361.9,0,0.0,0.3514,medium
114.2,0.4824,0.5702,0.2069,0,high,136.6,0,0.0,0.3622,medium
167.8,0.4089,0.1787,0.1936,1,medium,246.4,0,0.0,0.313,low
236.8,0.1485,0.2766,0.2512,1,high,267.0,0,0.0,0.3583,medium
503.9,0.0355,0.2733,0.1409,0,medium,865.1,0,0.0,0.2696,low
914.6,0.4133,0.4502,0.3255,1,high,1294.8,0,0.0,0.5542,medium
121.7,0.2739,0.5269,0.2184,0,high,164.8,1,11.1,0.3938,medium
385.8,0.4949,0.2696,0.2966,1,low,550.1,1,92.4,0.3336,low
152.0,0.4953,0.6154,0.1203,2,medium,256.8,1,108.3,0.5071,medium
406.9,0.212,0.5243,0.3454,1,medium,528.6,1,129.0,0.4243,medium
274.5,0.1707,0.4528,0.1754,3,medium,398.5,1,135.1,0.3584,medium
90.9,0.1918,0.5821,0.0128,4,medium,131.3,0,0.0,0.7384,high
546.4,0.3617,0.4339,0.1964,1,high,936.8,1,167.1,0.4313,medium
201.7,0.2323,0.4775,0.5496,4,low,277.2,1,202.1,0.5646,medium
211.2,0.1462,0.5086,0.2805,0,low,286.9,1,64.8,0.3714,medium
149.1,0.1566,0.4261,0.13,0,medium,198.4,0,0.0,0.1587,low
195.3,0.1115,0.2061,0.1213,2,high,274.9,0,0.0,0.2946,low
394.7,0.5712,0.3647,0.2443,0,medium,488.1,0,0.0,0.2993,low
264.3,0.6115,0.1877,0.3435,0,medium,359.0,1,77.3,0.4296,medium
370.0,0.1767,0.4865,0.0342,0,high,528.3,0,0.0,0.3153,low
378.1,0.4475,0.2085,0.1771,0,high,417.1,1,50.5,0.2038,low
705.2,0.1197,0.2287,0.2659,0,medium,1028.9,0,0.0,0.2697,low
239.2,0.2311,0.1679,0.1142,0,critical,397.9,0,0.0,0.3163,low
114.4,0.3755,0.2201,0.5064,1,medium,194.6,0,0.0,0.4406,medium
598.1,0.4201,0.2934,0.3154,0,high,856.3,0,0.0,0.3308,low
240.9,0.3352,0.1257,0.3049,1,low,423.1,0,0.0,0.32,low
616.8,0.1289,0.463,0.1052,0,medium,719.0,1,110.6,0.2432,low
383.4,0.531,0.5082,0.161,0,high,596.3,1,131.9,0.5113,medium
274.4,0.0988,0.3131,0.5387,0,low,327.1,1,42.6,0.2547,low
374.9,0.3182,0.4276,0.5043,0,medium,560.6,1,128.8,0.4459,medium
1062.3,0.7347,0.3163,0.5696,1,low,1343.7,1,363.7,0.6589,high
1152.9,0.1798,0.7503,0.4722,1,high,1950.1,0,0.0,0.6842,high
312.7,0.3913,0.2826,0.361,1,medium,355.9,0,0.0,0.4342,medium
331.7,0.3291,0.3008,0.312,1,medium,417.3,0,0.0,0.3422,low
601.6,0.3598,0.6402,0.073,1,medium,813.5,0,0.0,0.4369,medium
172.5,0.3096,0.7075,0.0403,0,low,282.7,0,0.0,0.4699,medium
371.1,0.3766,0.3993,0.2697,0,critical,466.1,0,0.0,0.2791,low
293.9,0.2657,0.6393,0.1117,0,critical,460.9,1,108.1,0.4324,medium
366.5,0.3258,0.4192,0.4145,0,high,430.4,1,99.7,0.4197,medium
173.9,0.4072,0.4653,0.3042,0,medium,279.9,0,0.0,0.3216,low
106.4,0.5857,0.0774,0.4324,2,critical,174.9,0,0.0,0.4997,medium
77.7,0.38,0.1055,0.125,0,high,134.8,0,0.0,0.0925,low
144.6,0.1881,0.3871,0.32,0,low,202.7,0,0.0,0.1986,low
221.8,0.2542,0.3918,0.1497,0,medium,323.8,0,0.0,0.3611,medium
247.0,0.3291,0.4656,0.7382,0,medium,286.3,0,0.0,0.3685,medium
1052.8,0.2021,0.4223,0.1642,0,medium,1396.4,1,189.8,0.3869,medium
613.3,0.096,0.3896,0.6694,0,low,753.1,1,124.8,0.3528,medium
159.9,0.2243,0.0934,0.6563,3,medium,205.6,0,0.0,0.4835,medium
374.7,0.2236,0.3232,0.498,0,medium,437.3,1,47.1,0.2929,low
229.4,0.1251,0.167,0.3284,0,high,303.9,0,0.0,0.2796,low
248.4,0.1765,0.5958,0.2128,0,medium,438.0,0,0.0,0.2863,low
337.1,0.0254,0.5024,0.2404,2,low,570.5,0,0.0,0.4541,medium
447.0,0.1863,0.6809,0.3899,0,medium,557.5,0,0.0,0.491,medium
239.7,0.2989,0.3137,0.3618,0,low,415.7,0,0.0,0.1866,low
596.8,0.199,0.6591,0.0692,0,medium,705.0,0,0.0,0.4395,medium
142.3,0.2106,0.9146,0.0415,2,high,222.6,0,0.0,0.6666,high
300.1,0.702,0.216,0.2174,0,medium,335.7,0,0.0,0.3134,low
1617.3,0.3549,0.5497,0.1044,0,medium,1955.4,0,0.0,0.6306,high
345.5,0.2898,0.136,0.3504,1,medium,529.4,1,108.7,0.3953,medium
758.7,0.3099,0.025,0.2721,0,high,1269.7,1,226.3,0.4546,medium
317.2,0.2477,0.3502,0.5791,1,medium,535.9,1,157.9,0.442,medium
435.9,0.2205,0.5566,0.4155,0,high,711.5,1,140.4,0.4176,medium
288.0,0.2056,0.2712,0.0857,1,low,338.9,0,0.0,0.2686,low
267.5,0.1148,0.824,0.1848,1,medium,432.9,1,89.5,0.4866,medium
180.1,0.4824,0.5312,0.3878,1,medium,262.5,1,103.3,0.4896,medium
395.3,0.1523,0.3733,0.7816,0,critical,655.2,0,0.0,0.4504,medium
171.8,0.3622,0.2809,0.1059,0,high,201.1,0,0.0,0.3024,low
460.6,0.0301,0.2274,0.4588,0,low,605.4,1,123.8,0.4812,medium
605.1,0.2021,0.3405,0.2707,2,medium,755.9,0,0.0,0.3991,medium
379.3,0.3423,0.1343,0.6089,0,low,641.9,0,0.0,0.4486,medium
248.1,0.4003,0.156,0.7538,3,medium,330.8,1,193.5,0.7173,high
401.4,0.0856,0.1747,0.073,0,medium,505.1,0,0.0,0.1099,low
244.5,0.2162,0.665,0.2142,0,medium,288.0,0,0.0,0.319,low
549.0,0.4341,0.4596,0.0549,0,high,739.7,0,0.0,0.4802,medium
90.9,0.1139,0.2217,0.4288,1,medium,103.8,0,0.0,0.3899,medium
240.3,0.1222,0.6137,0.5868,2,medium,344.0,0,0.0,0.4991,medium
81.9,0.1576,0.3188,0.1129,0,high,110.9,0,0.0,0.0799,low
113.1,0.373,0.7061,0.5265,0,low,138.6,1,77.0,0.4222,medium
725.2,0.304,0.4602,0.325,1,low,910.5,0,0.0,0.417,medium
534.8,0.3429,0.4148,0.4729,0,medium,829.5,0,0.0,0.4344,medium
187.2,0.1218,0.2191,0.2135,2,high,213.5,0,0.0,0.5255,medium
112.5,0.0739,0.5464,0.2526,5,medium,189.0,1,187.0,0.76,high
50.0,0.5791,0.2969,0.1728,0,high,69.6,0,0.0,0.2685,low
209.9,0.1593,0.287,0.2119,1,medium,261.2,0,0.0,0.3559,medium
1441.3,0.0608,0.1074,0.2638,0,low,2136.5,1,270.9,0.3485,low
396.5,0.1916,0.2683,0.1157,0,medium,541.5,0,0.0,0.1714,low
207.7,0.393,0.3199,0.2173,0,critical,325.7,0,0.0,0.3082,low
404.4,0.3923,0.303,0.6967,2,medium,661.0,0,0.0,0.7175,high
108.4,0.5265,0.383,0.5166,2,medium,119.9,0,0.0,0.7247,high
246.3,0.1198,0.3733,0.3775,0,medium,272.7,0,0.0,0.213,low
318.8,0.4112,0.6112,0.235,0,medium,556.0,0,0.0,0.3702,medium
282.6,0.0689,0.4136,0.2445,0,medium,362.7,0,0.0,0.266,low
499.7,0.0655,0.6066,0.5469,3,medium,787.2,1,308.8,0.6967,high
373.9,0.3277,0.2134,0.2305,0,medium,445.2,0,0.0,0.291,low
461.5,0.2771,0.4981,0.1694,0,medium,759.3,1,110.4,0.3388,low
191.1,0.4966,0.2285,0.2298,0,medium,243.5,0,0.0,0.2665,low
535.7,0.1125,0.27,0.4459,0,medium,646.9,1,85.5,0.4054,medium
861.6,0.5939,0.4607,0.3441,0,medium,1198.8,0,0.0,0.5433,medium
159.1,0.3959,0.2198,0.2042,1,medium,223.8,0,0.0,0.3556,medium
167.8,0.3559,0.6859,0.4049,0,medium,218.7,1,79.5,0.502,medium
712.1,0.0885,0.4723,0.3761,1,critical,1140.0,0,0.0,0.4898,medium
263.9,0.4105,0.1559,0.5133,1,critical,459.2,0,0.0,0.3821,medium
744.3,0.5329,0.3395,0.2146,0,low,946.6,0,0.0,0.4044,medium
224.2,0.223,0.4994,0.2888,1,medium,398.4,1,112.0,0.4502,medium
769.5,0.5833,0.4902,0.3083,0,high,1369.2,0,0.0,0.4096,medium
325.5,0.081,0.3178,0.1507,4,medium,479.5,1,231.5,0.7024,high
353.5,0.1112,0.4324,0.2787,1,medium,605.5,0,0.0,0.4354,medium
826.4,0.1331,0.5973,0.1124,0,critical,1316.5,1,108.9,0.2041,low
236.2,0.0739,0.347,0.1902,0,medium,330.3,0,0.0,0.1184,low
162.1,0.5404,0.433,0.4126,3,low,287.1,1,145.4,0.511,medium
223.3,0.0812,0.2221,0.3737,1,high,359.1,0,0.0,0.4419,medium
401.0,0.1449,0.469,0.2302,0,medium,538.5,0,0.0,0.4005,medium
108.0,0.1025,0.1985,0.297,2,high,177.5,0,0.0,0.4141,medium
452.3,0.505,0.587,0.3764,0,low,603.8,0,0.0,0.4682,medium
210.6,0.3808,0.513,0.1933,1,high,236.4,0,0.0,0.5069,medium
630.2,0.1373,0.2783,0.1218,0,medium,819.8,0,0.0,0.2315,low
63.0,0.13,0.407,0.1621,1,medium,102.1,0,0.0,0.3684,medium
179.2,0.5153,0.7101,0.1085,0,medium,269.1,0,0.0,0.5623,medium
99.9,0.2483,0.3612,0.3209,3,high,140.5,1,133.7,0.4692,medium
174.7,0.1626,0.1412,0.7399,3,medium,207.6,1,111.3,0.4951,medium
351.1,0.5436,0.4267,0.1704,1,medium,504.5,1,120.3,0.4602,medium
266.0,0.0395,0.2521,0.4947,1,high,454.2,0,0.0,0.3031,low
253.5,0.0943,0.7166,0.1344,0,low,452.5,0,0.0,0.1955,low
269.5,0.1173,0.6154,0.2033,0,medium,402.4,0,0.0,0.2169,low
341.1,0.1346,0.2523,0.3008,0,high,571.8,0,0.0,0.1932,low
155.2,0.1698,0.6411,0.2769,1,high,267.9,0,0.0,0.4705,medium
473.2,0.1932,0.6319,0.1511,0,high,728.5,1,102.1,0.3994,medium
459.8,0.5175,0.1569,0.3784,1,low,685.7,1,154.8,0.4101,medium
383.9,0.2657,0.3959,0.3081,0,high,559.4,0,0.0,0.3876,medium
429.1,0.0759,0.4631,0.0786,0,low,636.0,0,0.0,0.1848,low
362.4,0.2309,0.3698,0.1471,3,medium,476.1,0,0.0,0.4473,medium
1121.9,0.1107,0.1011,0.2032,0,medium,1567.0,1,164.5,0.2892,low
282.4,0.1463,0.4661,0.439,0,high,437.0,0,0.0,0.3448,low
244.8,0.5471,0.2101,0.2431,4,medium,363.3,1,227.0,0.7669,high
183.1,0.3361,0.1631,0.3593,1,low,206.7,0,0.0,0.2872,low
152.8,0.5254,0.5737,0.5521,0,low,193.7,1,60.9,0.3994,medium
133.1,0.2372,0.5188,0.3289,1,low,223.1,1,70.2,0.4505,medium
167.7,0.0558,0.4021,0.2776,0,low,290.3,0,0.0,0.1151,low
285.4,0.1036,0.5115,0.115,0,medium,408.8,0,0.0,0.2936,low
371.4,0.5194,0.6946,0.3249,0,high,539.7,0,0.0,0.5466,medium
309.0,0.4353,0.3538,0.1035,2,medium,406.7,0,0.0,0.4293,medium
181.7,0.366,0.5994,0.5756,0,medium,327.0,0,0.0,0.4117,medium
536.5,0.4398,0.3705,0.2598,1,medium,778.2,0,0.0,0.4697,medium
483.3,0.3503,0.557,0.2442,0,medium,724.8,0,0.0,0.3096,low
269.4,0.2588,0.5529,0.2396,0,medium,429.5,0,0.0,0.1948,low
195.5,0.2703,0.483,0.2024,1,medium,290.8,0,0.0,0.2981,low
426.9,0.0641,0.2817,0.0899,5,medium,520.6,1,264.3,0.7757,high
337.7,0.3138,0.1888,0.2964,1,medium,515.2,1,134.6,0.462,medium
116.6,0.177,0.4364,0.4517,2,high,179.6,1,86.7,0.4789,medium
285.9,0.0166,0.726,0.3729,1,medium,462.0,1,104.3,0.398,medium
354.4,0.2166,0.3014,0.0844,2,medium,504.4,0,0.0,0.4236,medium
166.5,0.3055,0.3242,0.5165,0,medium,188.8,0,0.0,0.4237,medium
338.1,0.2697,0.1198,0.1294,1,high,607.6,0,0.0,0.3115,low
116.1,0.6085,0.2884,0.3665,1,low,164.2,1,63.5,0.5346,medium
712.3,0.3822,0.2746,0.2084,0,high,882.5,1,117.6,0.3481,low
672.6,0.4758,0.4398,0.4107,4,high,1019.2,1,350.9,0.6948,high
253.6,0.5883,0.5241,0.1059,1,medium,421.3,0,0.0,0.3366,low
378.5,0.1609,0.7486,0.3758,0,low,450.5,0,0.0,0.4439,medium
62.4,0.5101,0.4565,0.1834,1,critical,96.5,1,69.7,0.5045,medium
140.9,0.1505,0.3553,0.0715,1,high,158.6,0,0.0,0.1919,low
246.9,0.1373,0.5734,0.3947,0,medium,352.7,0,0.0,0.1767,low
148.9,0.3105,0.3892,0.5948,5,high,226.9,1,205.0,0.8273,critical
475.5,0.2585,0.1727,0.1058,3,medium,777.8,0,0.0,0.4044,medium
1094.7,0.5526,0.5022,0.0142,0,high,1333.6,1,242.0,0.4321,medium
139.1,0.1758,0.3429,0.0382,0,high,199.9,0,0.0,0.1436,low
173.4,0.1575,0.6951,0.5009,0,critical,233.4,0,0.0,0.3942,medium
348.3,0.1953,0.3384,0.2167,3,low,486.8,0,0.0,0.4142,medium
851.7,0.0536,0.5644,0.0824,1,high,1263.5,1,295.7,0.5521,medium
135.0,0.0458,0.0459,0.1943,2,high,227.5,0,0.0,0.2479,low
351.4,0.2586,0.6328,0.4721,0,low,445.7,0,0.0,0.4061,medium
976.4,0.6072,0.7169,0.1071,0,high,1307.3,1,293.5,0.5541,medium
102.1,0.0778,0.6471,0.093,0,medium,137.2,0,0.0,0.1298,low
130.0,0.2854,0.4455,0.2781,0,critical,145.4,0,0.0,0.1682,low
226.9,0.553,0.1662,0.8295,1,medium,353.2,1,108.9,0.5565,medium
213.1,0.1404,0.2266,0.3732,2,low,353.7,1,112.8,0.5104,medium
506.8,0.1702,0.7033,0.2854,1,medium,705.6,0,0.0,0.5558,medium
349.7,0.4037,0.3089,0.2649,0,high,394.4,0,0.0,0.3153,low
94.3,0.329,0.6088,0.4264,1,critical,157.7,0,0.0,0.3761,medium
417.8,0.1555,0.1233,0.4437,3,medium,516.7,0,0.0,0.5321,medium
205.3,0.255,0.2899,0.1497,1,medium,267.6,1,77.9,0.3797,medium
684.3,0.3733,0.7977,0.202,0,medium,1168.4,1,262.3,0.5349,medium
198.8,0.481,0.4539,0.4115,0,high,262.7,0,0.0,0.3909,medium
197.6,0.1586,0.1799,0.5969,0,high,297.8,0,0.0,0.1305,low
424.8,0.1301,0.2962,0.6384,0,high,535.4,0,0.0,0.2725,low
490.7,0.3828,0.1394,0.362,0,medium,832.5,1,108.4,0.3697,medium
399.9,0.6003,0.2279,0.3607,2,low,499.7,0,0.0,0.5928,medium
99.9,0.3711,0.2164,0.3697,0,high,112.6,0,0.0,0.1798,low
424.0,0.3493,0.3205,0.1247,2,medium,506.9,1,147.3,0.4916,medium
152.6,0.0509,0.4308,0.3541,0,medium,170.5,0,0.0,0.1893,low
348.3,0.1634,0.1886,0.1792,1,medium,456.9,1,98.2,0.3941,medium
118.5,0.1443,0.3086,0.4486,0,low,192.7,1,38.9,0.321,low
399.5,0.2833,0.7137,0.2194,3,medium,548.7,0,0.0,0.5382,medium
176.9,0.5304,0.7641,0.1477,0,low,221.7,0,0.0,0.3498,low
129.8,0.3704,0.3267,0.1948,2,high,182.8,0,0.0,0.3558,medium
475.3,0.5068,0.1649,0.3865,2,critical,810.8,0,0.0,0.4059,medium
349.7,0.5097,0.5248,0.2432,0,medium,460.5,0,0.0,0.4226,medium
200.5,0.5836,0.4723,0.3064,0,critical,307.3,1,76.5,0.5402,medium
767.6,0.103,0.4327,0.097,0,low,1194.2,0,0.0,0.4424,medium
224.4,0.2031,0.2193,0.3287,1,medium,388.6,0,0.0,0.1951,low
305.2,0.287,0.5195,0.2262,2,critical,527.2,1,203.9,0.5859,medium
356.0,0.2371,0.687,0.2557,0,medium,542.1,0,0.0,0.4524,medium
199.8,0.3464,0.1274,0.2264,1,high,246.7,0,0.0,0.2061,low
406.0,0.3291,0.3998,0.1071,0,medium,614.1,0,0.0,0.3957,medium
211.3,0.2908,0.6046,0.1605,1,low,296.3,0,0.0,0.343,low
228.7,0.1703,0.5784,0.1079,1,low,320.5,0,0.0,0.3043,low
724.7,0.073,0.3135,0.4796,1,medium,1287.6,1,258.6,0.4591,medium
152.0,0.1507,0.1694,0.0907,0,medium,209.3,0,0.0,0.01,low
62.3,0.1203,0.4838,0.2471,0,medium,108.7,1,24.7,0.3866,medium
851.6,0.1833,0.3047,0.1683,0,high,1119.2,1,184.6,0.4221,medium
1567.2,0.2042,0.1362,0.0973,2,critical,1792.8,1,398.2,0.5559,medium
229.7,0.2694,0.0351,0.0907,3,high,373.1,0,0.0,0.3241,low
84.9,0.127,0.2355,0.177,0,low,130.4,1,20.3,0.2047,low
244.2,0.2477,0.4026,0.5824,0,medium,385.4,1,84.8,0.2682,low
248.1,0.3043,0.3606,0.1591,0,high,277.5,1,52.6,0.3562,medium
264.2,0.2198,0.3897,0.2275,2,medium,299.9,1,109.0,0.561,medium
144.9,0.2656,0.622,0.2533,3,low,219.5,1,147.2,0.6161,high
435.6,0.4331,0.1092,0.2129,1,high,545.3,0,0.0,0.3515,medium
420.3,0.4462,0.2974,0.3097,1,medium,755.8,1,170.7,0.5038,medium
113.1,0.2961,0.4449,0.1346,1,medium,132.5,1,45.0,0.313,low
470.8,0.3266,0.1726,0.4445,0,high,638.4,1,46.2,0.2605,low
1134.8,0.1523,0.3717,0.0979,0,medium,1602.5,0,0.0,0.238,low
334.2,0.2986,0.5699,0.0263,2,low,464.3,0,0.0,0.5024,medium
240.0,0.1888,0.6625,0.2772,1,medium,406.1,0,0.0,0.3376,low
272.5,0.2791,0.1954,0.4972,1,critical,342.7,0,0.0,0.5904,medium
445.8,0.7628,0.2918,0.0658,0,medium,698.1,1,155.3,0.4834,medium
97.0,0.432,0.5166,0.3646,0,low,127.1,0,0.0,0.4226,medium
332.6,0.5902,0.532,0.5529,2,high,488.4,0,0.0,0.5981,medium
231.9,0.5415,0.3081,0.2273,0,medium,264.3,1,77.3,0.4167,medium
993.4,0.317,0.081,0.2751,0,low,1169.1,0,0.0,0.2224,low
266.9,0.441,0.2547,0.4324,0,medium,458.1,0,0.0,0.2402,low
883.7,0.1499,0.5263,0.3275,3,medium,1184.8,0,0.0,0.5013,medium
145.8,0.3324,0.4038,0.2897,2,low,173.2,0,0.0,0.5246,medium
437.8,0.2498,0.377,0.2309,2,low,714.7,0,0.0,0.4413,medium
367.8,0.0672,0.0908,0.0612,0,medium,657.2,0,0.0,0.0545,low
169.9,0.4603,0.3643,0.0864,2,medium,267.3,0,0.0,0.4892,medium
335.4,0.6081,0.6164,0.2008,5,medium,534.1,1,321.8,0.8801,critical
657.3,0.2052,0.2674,0.2278,5,high,901.7,0,0.0,0.7243,high
242.1,0.1731,0.2966,0.3295,2,critical,416.0,1,150.9,0.4986,medium
99.5,0.3783,0.1412,0.1696,0,low,170.7,0,0.0,0.2402,low
295.5,0.544,0.4882,0.3481,1,critical,508.8,0,0.0,0.4867,medium
166.2,0.0763,0.38,0.3016,1,high,219.9,0,0.0,0.3693,medium
239.2,0.1702,0.4125,0.0254,3,high,412.9,0,0.0,0.5442,medium
283.4,0.3882,0.4156,0.1664,0,medium,420.8,0,0.0,0.1081,low
98.6,0.1369,0.3781,0.2291,2,medium,150.0,0,0.0,0.3277,low
104.6,0.2249,0.2454,0.537,0,medium,141.0,0,0.0,0.3264,low
408.8,0.0955,0.2966,0.3325,0,medium,478.8,0,0.0,0.1956,low
212.8,0.4133,0.3759,0.0749,0,low,261.2,1,45.1,0.2993,low
56.4,0.2277,0.3508,0.0979,2,critical,81.9,1,66.5,0.3383,low
497.8,0.2886,0.4005,0.3498,1,critical,559.3,0,0.0,0.4123,medium
356.8,0.1984,0.2927,0.1842,0,medium,441.7,0,0.0,0.2676,low
187.9,0.1778,0.4281,0.1833,3,medium,324.6,0,0.0,0.593,medium
127.0,0.4609,0.2175,0.5148,4,medium,170.1,1,116.9,0.7733,high
514.5,0.366,0.4541,0.1334,0,medium,739.7,0,0.0,0.3182,low
375.1,0.0818,0.0709,0.1467,2,medium,564.8,0,0.0,0.3131,low
1406.3,0.4624,0.1303,0.1137,3,high,2209.9,0,0.0,0.5506,medium
392.7,0.0442,0.204,0.2458,1,high,635.4,1,120.3,0.3469,low
384.5,0.3901,0.3507,0.125,1,low,573.9,0,0.0,0.4876,medium
268.1,0.1837,0.6074,0.2981,1,medium,344.4,1,115.3,0.4251,medium
